country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-02-2026 12:00:00",12.921418,77.502466,PM10,62,111,96
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-02-2026 12:00:00",13.428828,77.731418,NH3,4,9,6
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-02-2026 12:00:00",13.428828,77.731418,OZONE,23,27,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,NO2,17,26,19
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-02-2026 12:00:00",15.459706,75.008381,OZONE,23,31,31
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-02-2026 12:00:00",15.3714823,75.1160168,PM10,58,71,64
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-02-2026 12:00:00",15.3714823,75.1160168,OZONE,10,32,20
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,NH3,2,4,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,PM10,54,93,72
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,CO,18,36,28
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,PM10,38,70,45
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","14-02-2026 12:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","14-02-2026 12:00:00",16.802639,75.722694,CO,16,32,23
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,PM2.5,36,90,63
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,NO2,8,35,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,CO,2,20,7
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-02-2026 12:00:00",10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,OZONE,28,33,29
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","14-02-2026 12:00:00",8.8787,76.6073,PM10,69,79,75
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,NO2,7,8,8
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.5149093,76.9435879,OZONE,10,49,25
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,PM10,72,94,81
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-02-2026 12:00:00",29.536400,75.015800,CO,30,125,69
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","14-02-2026 12:00:00",34.031606,75.009712,PM10,39,82,62
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-02-2026 12:00:00",34.06313,74.96017,PM10,30,94,47
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-02-2026 12:00:00",34.06313,74.96017,SO2,2,4,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-02-2026 12:00:00",34.066206,74.819820,PM10,21,44,32
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-02-2026 12:00:00",34.066206,74.819820,CO,6,20,13
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-02-2026 12:00:00",23.80569,86.44268,PM2.5,18,222,82
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-02-2026 12:00:00",23.80569,86.44268,PM10,59,224,116
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,OZONE,12,12,12
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,NH3,5,7,6
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,CO,10,54,28
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-02-2026 12:00:00",12.9756843,77.5660749,SO2,18,19,19
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,PM10,98,235,141
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,SO2,12,25,15
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-02-2026 12:00:00",23.233584,77.400574,PM10,101,175,123
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","14-02-2026 12:00:00",23.81748678,79.446246,CO,12,30,14
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-02-2026 12:00:00",22.9682591,76.064118,NH3,1,4,2
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","14-02-2026 12:00:00",12.990328,77.5431385,PM10,50,53,51
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-02-2026 12:00:00",13.0246342,77.5080115,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-02-2026 12:00:00",13.0246342,77.5080115,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-02-2026 12:00:00",12.917348,77.622813,NO2,31,96,53
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-02-2026 12:00:00",28.360699,76.936090,NH3,12,16,14
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","14-02-2026 12:00:00",28.060249,76.113115,PM2.5,30,153,84
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-02-2026 12:00:00",29.536400,75.015800,NO2,16,151,28
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-02-2026 12:00:00",26.203442,78.193251,SO2,10,26,18
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-02-2026 12:00:00",26.259242,78.216432,NH3,1,5,3
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-02-2026 12:00:00",26.259242,78.216432,OZONE,36,166,55
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-02-2026 12:00:00",26.200388,78.147714,CO,4,116,19
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,PM2.5,92,386,254
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,PM10,71,225,134
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-02-2026 12:00:00",22.4310,75.5213,SO2,21,31,26
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-02-2026 12:00:00",22.7524,75.8872,NO2,10,24,16
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-02-2026 12:00:00",22.6780,75.8559,PM2.5,55,302,126
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,PM10,52,151,98
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,NO2,20,36,27
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,CO,26,98,60
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-02-2026 12:00:00",23.163174,79.973061,CO,17,28,20
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,SO2,13,27,20
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,SO2,10,20,14
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-02-2026 12:00:00",23.218135,79.957770,NO2,20,125,51
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,NH3,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,SO2,15,39,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,PM2.5,59,268,139
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,PM2.5,60,173,106
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,PM10,97,125,111
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,SO2,2,31,11
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-02-2026 12:00:00",19.9775302,79.2337086,NO2,7,18,13
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-02-2026 12:00:00",20.918946,74.776388,SO2,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-02-2026 12:00:00",21.001264,75.565602,PM2.5,63,185,102
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-02-2026 12:00:00",21.001264,75.565602,CO,12,64,23
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-02-2026 12:00:00",19.854616,75.905894,PM2.5,78,152,101
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","14-02-2026 12:00:00",19.192056,72.9585188,PM2.5,52,178,104
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","14-02-2026 12:00:00",19.192056,72.9585188,PM10,105,178,144
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","14-02-2026 12:00:00",19.192056,72.9585188,NH3,1,5,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-02-2026 12:00:00",16.6870449,74.2505872,NH3,3,7,4
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-02-2026 12:00:00",16.6870449,74.2505872,CO,19,76,44
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-02-2026 12:00:00",19.296481,72.840923,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-02-2026 12:00:00",19.053536,72.84643,SO2,2,13,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-02-2026 12:00:00",19.23241,72.86895,PM10,79,149,116
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-02-2026 12:00:00",19.23241,72.86895,CO,16,80,50
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.2243333,72.8658113,PM2.5,31,66,45
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-02-2026 12:00:00",18.9767,72.8380,PM10,63,144,105
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-02-2026 12:00:00",24.108970,82.645580,SO2,45,84,56
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-02-2026 12:00:00",24.108970,82.645580,OZONE,1,27,7
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,PM2.5,88,301,155
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,CO,23,103,40
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,OZONE,20,97,48
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,NH3,1,10,4
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,OZONE,7,79,24
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,PM2.5,56,230,80
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,CO,17,72,37
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,OZONE,24,116,53
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-02-2026 12:00:00",23.108440,77.511428,SO2,2,43,16
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-02-2026 12:00:00",22.624758,75.675238,CO,8,60,22
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,SO2,6,22,12
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-02-2026 12:00:00",16.7143745,74.2426398,PM2.5,4,33,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-02-2026 12:00:00",16.7143745,74.2426398,PM10,32,485,94
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-02-2026 12:00:00",16.7143745,74.2426398,OZONE,1,41,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-02-2026 12:00:00",18.39963,76.57452,CO,22,50,33
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-02-2026 12:00:00",18.1023399,73.4783687,SO2,1,128,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-02-2026 12:00:00",20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","14-02-2026 12:00:00",20.939198,77.765701,SO2,30,76,38
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,OZONE,9,107,29
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-02-2026 12:00:00",19.863756,75.321188,PM2.5,59,295,136
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,PM2.5,93,330,157
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,PM10,135,291,161
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0575752,73.0151367,SO2,20,43,29
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,NH3,5,13,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,SO2,1,16,5
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,OZONE,1,80,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0630,73.1209,NO2,19,69,39
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0630,73.1209,OZONE,1,43,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,PM2.5,30,129,59
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,SO2,7,17,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.63673,73.82487,NH3,7,24,13
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-02-2026 12:00:00",18.96702,72.84214,PM10,86,131,111
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-02-2026 12:00:00",18.96702,72.84214,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-02-2026 12:00:00",18.96702,72.84214,OZONE,4,80,26
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","14-02-2026 12:00:00",19.1878657,72.8304069,SO2,8,37,18
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","14-02-2026 12:00:00",19.1750,72.9419,NO2,16,24,17
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","14-02-2026 12:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-02-2026 12:00:00",18.897756,72.813320,SO2,10,74,29
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","14-02-2026 12:00:00",19.137500,72.915056,NO2,2,8,6
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-02-2026 12:00:00",19.000084,72.856730,PM10,87,146,119
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-02-2026 12:00:00",19.000084,72.856730,NH3,3,47,16
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.59051,73.77946,NH3,4,9,6
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","14-02-2026 12:00:00",18.614767,73.799516,PM10,84,216,141
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","14-02-2026 12:00:00",18.614767,73.799516,NO2,15,135,73
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","14-02-2026 12:00:00",18.614767,73.799516,OZONE,1,40,7
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.616318,73.765797,PM10,75,151,118
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.616318,73.765797,NO2,40,109,80
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-02-2026 12:00:00",18.640051,73.848956,PM2.5,41,312,139
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-02-2026 12:00:00",18.640051,73.848956,PM10,62,196,116
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","14-02-2026 12:00:00",18.459883,73.852193,PM2.5,32,209,106
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.205800,72.868200,NH3,3,3,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-02-2026 12:00:00",19.0632143,72.8456324,OZONE,1,99,5
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-02-2026 12:00:00",19.1653323,72.922099,PM10,81,139,107
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-02-2026 12:00:00",19.1653323,72.922099,CO,16,34,27
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-02-2026 12:00:00",19.0863,72.8888,NH3,2,3,2
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","14-02-2026 12:00:00",19.19709,72.82204,SO2,1,45,27
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","14-02-2026 12:00:00",19.19709,72.82204,CO,7,100,42
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-02-2026 12:00:00",21.152875,79.0517531,PM2.5,108,313,222
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-02-2026 12:00:00",21.152875,79.0517531,OZONE,1,44,10
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-02-2026 12:00:00",21.143383,79.048912,SO2,16,45,26
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","14-02-2026 12:00:00",20.0073285,73.7762427,PM2.5,36,209,85
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","14-02-2026 12:00:00",20.0073285,73.7762427,SO2,1,6,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-02-2026 12:00:00",20.021503,73.813844,PM10,68,149,102
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-02-2026 12:00:00",20.021503,73.813844,NH3,1,11,3
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-02-2026 12:00:00",19.000084,72.856730,OZONE,2,27,5
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-02-2026 12:00:00",19.047000,72.874600,PM2.5,53,260,111
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-02-2026 12:00:00",19.047000,72.874600,PM10,87,352,168
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-02-2026 12:00:00",19.047000,72.874600,NH3,6,7,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,PM10,93,128,110
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-02-2026 12:00:00",21.121801,79.04952,CO,18,124,44
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-02-2026 12:00:00",19.11074,72.86084,NO2,64,96,78
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-02-2026 12:00:00",19.11074,72.86084,SO2,2,23,12
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-02-2026 12:00:00",19.0364585,72.8954371,NO2,28,82,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-02-2026 12:00:00",19.0364585,72.8954371,SO2,3,84,12
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-02-2026 12:00:00",19.10078,72.87462,PM10,105,208,132
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,SO2,2,8,4
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.090337,73.014232,NO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.008751,73.016620,PM2.5,80,280,150
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.008751,73.016620,NO2,35,35,35
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.008751,73.016620,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-02-2026 12:00:00",19.083694,72.920967,OZONE,1,86,7
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","14-02-2026 12:00:00",21.869985,85.167016,CO,33,46,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-02-2026 12:00:00",11.9309,79.8027,PM2.5,31,72,45
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-02-2026 12:00:00",11.9309,79.8027,PM10,32,75,50
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-02-2026 12:00:00",11.9309,79.8027,NO2,7,27,18
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-02-2026 12:00:00",11.9309,79.8027,SO2,1,12,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-02-2026 12:00:00",31.620000,74.876512,PM10,43,129,93
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-02-2026 12:00:00",31.620000,74.876512,NO2,12,114,33
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-02-2026 12:00:00",30.233011,74.907758,NO2,15,21,17
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-02-2026 12:00:00",30.233011,74.907758,CO,75,80,79
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-02-2026 12:00:00","30.736056 ",76.209694,PM2.5,58,126,79
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-02-2026 12:00:00","30.736056 ",76.209694,NO2,25,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-02-2026 12:00:00","30.736056 ",76.209694,OZONE,20,41,25
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-02-2026 12:00:00",30.9028,75.8086,NH3,7,8,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-02-2026 12:00:00",20.94185,86.11510,PM2.5,65,210,114
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-02-2026 12:00:00",20.94185,86.11510,NO2,13,40,24
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-02-2026 12:00:00",20.94185,86.11510,CO,10,72,45
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-02-2026 12:00:00","20.48891     ","85.84768     ",PM10,116,299,167
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-02-2026 12:00:00","20.48891     ","85.84768     ",NH3,4,7,6
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-02-2026 12:00:00","20.48891     ","85.84768     ",CO,2,112,28
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-02-2026 12:00:00","20.48891     ","85.84768     ",OZONE,2,211,47
